timestamp,recording,method,ica1_pca_n_components,ica1_maternal_ic_index,path_a_selected_ic_index,path_a_selected_ic_peak_count,path_a_selected_ic_hr_bpm,path_a_selected_ic_is_valid,path_a_selected_ic_stability,path_a_selected_ic_score,ica2_pca_n_components,ica2_excluded_maternal_residual_ic_index,path_b_selected_ic_index,path_b_selected_ic_peak_count,path_b_selected_ic_hr_bpm,path_b_selected_ic_is_valid,path_b_selected_ic_stability,path_b_selected_ic_score,chosen_path_description,chosen_ic_index,chosen_ic_hr_bpm,chosen_ic_peak_count,chosen_ic_selection_score,chosen_ic_stability,low_confidence,confidence_gate_threshold,harmonic_confusion,sparse_annotation,ekf_used,final_peak_count,final_hr_bpm
20260622_174921,r01,PHASE_adfecgdb_metadata,3.0,2.0,1.0,621.0,126.8843,1.0,0.4,0.5154,4.0,3.0,1.0,605.0,124.8215,1.0,0.6,0.6051,B_WSVD_ICA2_IC2_125bpm,1.0,124.8215,605.0,0.6051,0.6,0.0,0.05,0.0,0.0,1.0,604.0,124.7766
20260622_174921,r04,PHASE_adfecgdb_metadata,3.0,2.0,1.0,448.0,100.4033,1.0,0.6001,0.1337,3.0,0.0,2.0,565.0,119.9442,1.0,0.4001,0.4122,B_WSVD_ICA2_IC3_120bpm,2.0,119.9442,565.0,0.4122,0.4001,0.0,0.05,0.0,0.0,1.0,565.0,119.9432
20260622_174921,r07,PHASE_adfecgdb_metadata,3.0,2.0,1.0,481.0,105.1697,1.0,0.3008,0.091,3.0,0.0,2.0,584.0,121.0104,1.0,0.6003,0.4975,B_WSVD_ICA2_IC3_121bpm,2.0,121.0104,584.0,0.4975,0.6003,0.0,0.05,0.0,0.0,1.0,584.0,121.0106
20260622_174921,r08,PHASE_adfecgdb_metadata,3.0,2.0,1.0,650.0,130.6931,1.0,0.6,0.7015,3.0,0.0,2.0,645.0,130.0105,1.0,1.0,0.6035,B_WSVD_ICA2_IC3_130bpm,2.0,130.0105,645.0,0.6035,1.0,0.0,0.05,0.0,0.0,1.0,645.0,130.0101
20260622_174921,r10,PHASE_adfecgdb_metadata,3.0,2.0,0.0,478.0,111.8241,1.0,1.0,0.3294,3.0,2.0,0.0,585.0,124.4752,1.0,0.6,0.7095,B_WSVD_ICA2_IC1_124bpm,0.0,124.4752,585.0,0.7095,0.6,0.0,0.05,0.0,0.0,1.0,585.0,124.4747
